,index,Rank,Song,Performer,SongID,spotify_genre,spotify_track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,Datetime,Year
489,18849,11,You're Not Sorry,Taylor Swift,You're Not SorryTaylor Swift,"['pop', 'post-teen pop']",52.0,0.475,0.452,6.0,-4.1339999999999995,1.0,0.027000000000000003,0.146,1.36e-06,0.10800000000000001,0.276,133.959,4.0,2008-11-15,2008
490,18401,11,"Pop, Lock & Drop It",Huey,"Pop, Lock & Drop ItHuey","['album rock', 'classic rock', 'dance rock', 'folk rock', 'mellow gold', 'new wave', 'new wave pop', 'pop rock', 'rock', 'soft rock']",57.0,0.723,0.644,11.0,-6.8629999999999995,0.0,0.222,0.0030800000000000003,0.0,0.35200000000000004,0.645,144.09,4.0,2007-06-30,2007
491,18758,11,A Little Bit Longer,Jonas Brothers,A Little Bit LongerJonas Brothers,"['boy band', 'dance pop', 'pop', 'pop rock', 'post-teen pop']",53.0,0.304,0.612,0.0,-4.978,1.0,0.0337,0.0308,0.0,0.19,0.27899999999999997,156.286,4.0,2008-08-23,2008
492,16549,11,Put It On Me,Ja Rule Featuring Lil' Mo & Vita,Put It On MeJa Rule Featuring Lil' Mo & Vita,"['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'queens hip hop', 'rap', 'urban contemporary']",65.0,0.687,0.785,1.0,-4.953,0.0,0.325,0.0033200000000000005,0.0,0.0516,0.785,186.24400000000003,4.0,2001-04-14,2001
493,16362,11,Be With You,Enrique Iglesias,Be With YouEnrique Iglesias,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'tropical']",54.0,0.696,0.872,1.0,-5.417000000000001,0.0,0.0328,0.0315,0.000769,0.0411,0.55,122.009,4.0,2000-07-22,2000
494,18714,11,This Is Me,Demi Lovato & Joe Jonas,This Is MeDemi Lovato & Joe Jonas,"['dance pop', 'pop', 'post-teen pop']",59.0,0.484,0.836,1.0,-2.767,1.0,0.0393,0.0159,0.0,0.08900000000000001,0.594,90.87799999999999,4.0,2008-07-05,2008
495,17816,11,Run It!,Chris Brown,Run It!Chris Brown,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",72.0,0.846,0.48200000000000004,1.0,-6.721,0.0,0.129,0.0246,0.0,0.39299999999999996,0.212,100.969,4.0,2005-10-15,2005
496,18136,12,Ring The Alarm,Beyonce,Ring The AlarmBeyonce,"['dance pop', 'pop', 'pop rap', 'r&b']",53.0,0.45799999999999996,0.7509999999999999,2.0,-8.395,1.0,0.469,0.0299,0.000155,0.258,0.48,169.673,4.0,2006-09-23,2006
497,17142,12,Can't Let You Go,Fabolous Featuring Mike Shorey & Lil' Mo,Can't Let You GoFabolous Featuring Mike Shorey & Lil' Mo,"['dance pop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'trap']",64.0,0.6459999999999999,0.6,9.0,-6.569,1.0,0.45799999999999996,0.231,0.0,0.0794,0.8109999999999999,192.082,4.0,2003-06-28,2003
498,18219,12,You Don't Know,"Eminem, 50 Cent, Lloyd Banks & Ca$his","You Don't KnowEminem, 50 Cent, Lloyd Banks & Ca$his","['detroit hip hop', 'g funk', 'hip hop', 'rap']",61.0,0.767,0.8640000000000001,10.0,-1.847,0.0,0.133,0.0116,0.0,0.0957,0.747,85.475,4.0,2006-12-23,2006
499,17177,12,Shake Ya Tailfeather,"Nelly, P. Diddy & Murphy Lee","Shake Ya TailfeatherNelly, P. Diddy & Murphy Lee","['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']",53.0,0.662,0.8079999999999999,1.0,-4.749,1.0,0.271,0.17600000000000002,0.0,0.16899999999999998,0.909,87.64399999999999,4.0,2003-08-16,2003
500,19432,1,Not Afraid,Eminem,Not AfraidEminem,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",80.0,0.855,0.9540000000000001,0.0,-1.19,0.0,0.264,0.529,0.0,0.205,0.6679999999999999,114.635,5.0,2010-05-22,2010
501,23055,1,Sucker,Jonas Brothers,SuckerJonas Brothers,"['boy band', 'dance pop', 'pop', 'pop rock', 'post-teen pop']",87.0,0.8420000000000001,0.7340000000000001,1.0,-5.065,0.0,0.0588,0.0427,0.0,0.106,0.9520000000000001,137.958,4.0,2019-03-16,2019
502,20725,1,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,Blurred LinesRobin Thicke Featuring T.I. + Pharrell,"['dance pop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",76.0,0.862,0.608,7.0,-4.762,1.0,0.0402,0.00373,6.14e-06,0.0856,0.836,120.00200000000001,4.0,2013-08-24,2013
503,22169,1,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne","I'm The OneDJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne","['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",71.0,0.599,0.667,7.0,-4.2669999999999995,1.0,0.0367,0.0533,0.0,0.134,0.8170000000000001,80.984,4.0,2017-05-20,2017
504,22998,1,7 Rings,Ariana Grande,7 RingsAriana Grande,"['dance pop', 'pop', 'post-teen pop']",91.0,0.778,0.317,1.0,-10.732000000000001,0.0,0.33399999999999996,0.5920000000000001,0.0,0.0881,0.327,140.048,4.0,2019-02-02,2019
505,20634,1,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,Can't Hold UsMacklemore & Ryan Lewis Featuring Ray Dalton,['pop rap'],83.0,0.6409999999999999,0.922,2.0,-4.457,1.0,0.0786,0.0291,0.0,0.0862,0.847,146.078,4.0,2013-05-18,2013
506,20575,1,Harlem Shake,Baauer,Harlem ShakeBaauer,"['bass trap', 'brostep', 'electronic trap', 'vapor twitch']",62.0,0.452,0.794,0.0,-5.151,1.0,0.0483,0.0111,0.00182,0.41600000000000004,0.282,137.825,4.0,2013-03-02,2013
507,22436,1,God's Plan,Drake,God's PlanDrake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",87.0,0.754,0.449,7.0,-9.211,1.0,0.109,0.0332,8.290000000000001e-05,0.552,0.35700000000000004,77.169,4.0,2018-02-03,2018
508,21419,1,See You Again,Wiz Khalifa Featuring Charlie Puth,See You AgainWiz Khalifa Featuring Charlie Puth,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",82.0,0.6890000000000001,0.48100000000000004,10.0,-7.502999999999999,1.0,0.0815,0.369,1.03e-06,0.0649,0.28300000000000003,80.025,4.0,2015-07-18,2015
509,21094,1,Rude,MAGIC!,RudeMAGIC!,"['pop', 'reggae fusion']",79.0,0.774,0.7559999999999999,1.0,-4.995,1.0,0.0389,0.0423,0.0,0.305,0.9309999999999999,144.032,4.0,2014-08-30,2014
510,21457,1,Cheerleader,OMI,CheerleaderOMI,"['dance pop', 'tropical house']",67.0,0.78,0.68,4.0,-6.081,1.0,0.0305,0.141,1.2e-05,0.138,0.594,118.02600000000001,4.0,2015-08-29,2015
511,21472,1,What Do You Mean?,Justin Bieber,What Do You Mean?Justin Bieber,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",79.0,0.8370000000000001,0.5710000000000001,5.0,-8.273,0.0,0.0922,0.61,0.000898,0.0849,0.8009999999999999,125.03399999999999,4.0,2015-09-19,2015
512,21536,1,Hello,Adele,HelloAdele,"['british soul', 'pop', 'uk pop']",73.0,0.48100000000000004,0.451,5.0,-6.095,0.0,0.0347,0.336,0.0,0.0872,0.289,157.966,4.0,2015-11-14,2015
513,20076,1,Someone Like You,Adele,Someone Like YouAdele,"['british soul', 'pop', 'uk pop']",80.0,0.5589999999999999,0.33,9.0,-8.251,1.0,0.0285,0.892,0.0,0.0975,0.285,135.109,4.0,2011-10-15,2011
514,22534,1,Nice For What,Drake,Nice For WhatDrake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",82.0,0.586,0.909,8.0,-6.474,1.0,0.0705,0.0891,0.000109,0.11900000000000001,0.757,93.39399999999999,4.0,2018-04-21,2018
515,23349,1,HIGHEST IN THE ROOM,Travis Scott,HIGHEST IN THE ROOMTravis Scott,['rap'],95.0,0.598,0.42700000000000005,7.0,-8.764,0.0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,4.0,2019-10-19,2019
516,19755,1,Hold It Against Me,Britney Spears,Hold It Against MeBritney Spears,"['dance pop', 'pop', 'post-teen pop']",60.0,0.648,0.722,0.0,-4.813,0.0,0.0427,0.0103,0.0,0.24,0.389,132.97299999999998,4.0,2011-01-29,2011
517,19655,1,We R Who We R,Ke$ha,We R Who We RKe$ha,[],8.0,0.7440000000000001,0.474,8.0,-12.81,1.0,0.11199999999999999,0.214,0.0,0.231,0.745,119.999,4.0,2010-11-13,2010
518,22590,1,This Is America,Childish Gambino,This Is AmericaChildish Gambino,"['atl hip hop', 'hip hop', 'pop rap', 'rap']",78.0,0.8540000000000001,0.46299999999999997,5.0,-6.159,1.0,0.13699999999999998,0.11699999999999999,0.0,0.354,0.5489999999999999,120.024,4.0,2018-05-19,2018
519,20182,1,Sexy And I Know It,LMFAO,Sexy And I Know ItLMFAO,"['dance pop', 'pop', 'pop rap']",62.0,0.7070000000000001,0.861,7.0,-4.225,1.0,0.316,0.1,0.0,0.191,0.795,130.02100000000002,4.0,2012-01-07,2012
520,21203,2,Take Me To Church,Hozier,Take Me To ChurchHozier,"['irish singer-songwriter', 'pop']",77.0,0.5660000000000001,0.664,4.0,-5.303,0.0,0.0464,0.634,0.0,0.11599999999999999,0.43700000000000006,128.945,4.0,2014-12-20,2014
521,21170,2,All About That Bass,Meghan Trainor,All About That BassMeghan Trainor,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",71.0,0.807,0.887,9.0,-3.7260000000000004,1.0,0.0503,0.0573,2.87e-06,0.124,0.961,134.05200000000002,4.0,2014-11-15,2014
522,23130,2,I Don't Care,Ed Sheeran & Justin Bieber,I Don't CareEd Sheeran & Justin Bieber,"['pop', 'uk pop']",90.0,0.7979999999999999,0.675,6.0,-5.041,1.0,0.0442,0.0912,0.0,0.0894,0.8420000000000001,101.956,4.0,2019-05-25,2019
523,23124,2,If I Can't Have You,Shawn Mendes,If I Can't Have YouShawn Mendes,"['canadian pop', 'pop', 'post-teen pop', 'viral pop']",85.0,0.6920000000000001,0.809,2.0,-4.198,1.0,0.0602,0.524,0.0,0.147,0.8640000000000001,123.911,4.0,2019-05-18,2019
524,22848,2,ZEZE,Kodak Black Featuring Travis Scott & Offset,ZEZEKodak Black Featuring Travis Scott & Offset,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",84.0,0.861,0.603,8.0,-5.787999999999999,0.0,0.17600000000000002,0.0521,0.0,0.0924,0.504,98.04299999999999,4.0,2018-10-27,2018
525,23181,2,You Need To Calm Down,Taylor Swift,You Need To Calm DownTaylor Swift,"['dance pop', 'pop', 'post-teen pop']",86.0,0.7709999999999999,0.6709999999999999,2.0,-5.617000000000001,1.0,0.0553,0.009290000000000001,0.0,0.0637,0.7140000000000001,85.02600000000001,4.0,2019-06-29,2019
526,23189,2,Senorita,Shawn Mendes & Camila Cabello,SenoritaShawn Mendes & Camila Cabello,"['canadian pop', 'pop', 'post-teen pop', 'viral pop']",94.0,0.759,0.54,9.0,-6.039,0.0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,4.0,2019-07-06,2019
527,22668,2,Nonstop,Drake,NonstopDrake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",84.0,0.912,0.41200000000000003,7.0,-8.074,1.0,0.124,0.0164,0.013000000000000001,0.10400000000000001,0.42200000000000004,154.983,4.0,2018-07-14,2018
528,19508,2,Love The Way You Lie,Eminem Featuring Rihanna,Love The Way You LieEminem Featuring Rihanna,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",83.0,0.7490000000000001,0.925,10.0,-5.034,1.0,0.22699999999999998,0.24100000000000002,0.0,0.52,0.6409999999999999,86.98899999999999,4.0,2010-07-10,2010
529,23021,2,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,"Break Up With Your Girlfriend, I'm BoredAriana Grande","['dance pop', 'pop', 'post-teen pop']",85.0,0.726,0.5539999999999999,5.0,-5.29,0.0,0.0917,0.0421,0.0,0.106,0.335,169.99900000000002,4.0,2019-02-23,2019
530,19340,2,We Are The World 25: For Haiti,Artists For Haiti,We Are The World 25: For HaitiArtists For Haiti,[],54.0,0.348,0.7170000000000001,4.0,-5.6339999999999995,1.0,0.0882,0.311,0.0,0.0786,0.28,66.21,4.0,2010-02-27,2010
531,22138,2,That's What I Like,Bruno Mars,That's What I LikeBruno Mars,['pop'],83.0,0.853,0.56,1.0,-4.961,1.0,0.0406,0.013000000000000001,0.0,0.0944,0.86,134.066,4.0,2017-04-29,2017
532,19323,2,Today Was A Fairytale,Taylor Swift,Today Was A FairytaleTaylor Swift,"['pop', 'post-teen pop']",44.0,0.485,0.7170000000000001,7.0,-4.54,1.0,0.0321,0.0284,5.63e-06,0.14,0.35600000000000004,158.047,4.0,2010-02-06,2010
533,21990,2,Black Beatles,Rae Sremmurd Featuring Gucci Mane,Black BeatlesRae Sremmurd Featuring Gucci Mane,"['hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",78.0,0.794,0.632,0.0,-6.162999999999999,1.0,0.0649,0.142,0.0,0.128,0.355,145.92600000000002,4.0,2017-01-21,2017
534,22125,2,Humble.,Kendrick Lamar,Humble.Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",85.0,0.9079999999999999,0.621,1.0,-6.638,0.0,0.102,0.00028199999999999997,5.39e-05,0.0958,0.42100000000000004,150.011,4.0,2017-04-22,2017
535,22075,2,Bad And Boujee,Migos Featuring Lil Uzi Vert,Bad And BoujeeMigos Featuring Lil Uzi Vert,"['atl hip hop', 'pop rap', 'rap', 'trap']",78.0,0.927,0.665,11.0,-5.313,1.0,0.244,0.061,0.0,0.12300000000000001,0.175,127.07600000000001,4.0,2017-03-25,2017
536,22809,2,Mona Lisa,Lil Wayne Featuring Kendrick Lamar,Mona LisaLil Wayne Featuring Kendrick Lamar,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",73.0,0.855,0.6940000000000001,2.0,-4.393,1.0,0.16899999999999998,0.371,0.0,0.109,0.49,122.07799999999999,4.0,2018-10-13,2018
537,19949,3,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,Party Rock AnthemLMFAO Featuring Lauren Bennett & GoonRock,"['dance pop', 'pop', 'pop rap']",68.0,0.75,0.727,5.0,-4.21,0.0,0.142,0.0189,0.0,0.266,0.359,129.993,4.0,2011-07-02,2011
538,22794,3,Killshot,Eminem,KillshotEminem,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",78.0,0.892,0.6509999999999999,0.0,-8.645,0.0,0.37799999999999995,0.0989,0.0,0.371,0.599,105.814,4.0,2018-09-29,2018
539,21443,3,Drag Me Down,One Direction,Drag Me DownOne Direction,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']",77.0,0.73,0.703,0.0,-5.672000000000001,0.0,0.0369,0.109,0.0,0.0657,0.595,138.113,4.0,2015-08-22,2015
540,23204,3,Goodbyes,Post Malone Featuring Young Thug,GoodbyesPost Malone Featuring Young Thug,"['dfw rap', 'melodic rap', 'rap']",91.0,0.5479999999999999,0.653,5.0,-3.875,1.0,0.081,0.456,0.0,0.10300000000000001,0.163,150.06799999999998,4.0,2019-07-20,2019
541,19545,3,Mine,Taylor Swift,MineTaylor Swift,"['pop', 'post-teen pop']",65.0,0.624,0.757,7.0,-2.94,1.0,0.0296,0.00265,1.87e-06,0.18899999999999997,0.6579999999999999,121.07,4.0,2010-08-21,2010
542,20456,3,Live While We're Young,One Direction,Live While We're YoungOne Direction,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']",71.0,0.6579999999999999,0.8370000000000001,2.0,-2.063,1.0,0.0543,0.0629,0.0,0.0969,0.9359999999999999,126.015,4.0,2012-10-20,2012
543,20468,3,I Knew You Were Trouble.,Taylor Swift,I Knew You Were Trouble.Taylor Swift,"['pop', 'post-teen pop']",65.0,0.622,0.469,3.0,-6.797999999999999,0.0,0.0363,0.00454,2.25e-06,0.0335,0.679,77.01899999999999,4.0,2012-10-27,2012
544,20816,3,The Monster,Eminem Featuring Rihanna,The MonsterEminem Featuring Rihanna,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",76.0,0.7809999999999999,0.853,1.0,-3.68,0.0,0.0715,0.0525,0.0,0.12,0.624,110.04899999999999,4.0,2013-11-16,2013
545,21787,3,Panda,Desiigner,PandaDesiigner,"['pop rap', 'rap', 'southern hip hop', 'trap', 'viral trap']",72.0,0.72,0.748,10.0,-5.522,0.0,0.39299999999999996,0.0235,0.0,0.369,0.24600000000000002,145.22,4.0,2016-07-02,2016
546,22556,3,No Tears Left To Cry,Ariana Grande,No Tears Left To CryAriana Grande,"['dance pop', 'pop', 'post-teen pop']",84.0,0.6990000000000001,0.713,9.0,-5.507000000000001,0.0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,4.0,2018-05-05,2018
547,22716,4,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,FEFE6ix9ine Featuring Nicki Minaj & Murda Beatz,"['emo rap', 'trap']",80.0,0.9309999999999999,0.387,1.0,-9.127,1.0,0.41200000000000003,0.08800000000000001,0.0,0.136,0.376,125.978,4.0,2018-08-04,2018
548,21555,4,Love Yourself,Justin Bieber,Love YourselfJustin Bieber,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",83.0,0.607,0.376,4.0,-9.954,1.0,0.45299999999999996,0.856,0.0,0.285,0.545,102.541,4.0,2015-12-05,2015
549,22731,4,Sicko Mode,Travis Scott,Sicko ModeTravis Scott,['rap'],88.0,0.8340000000000001,0.73,8.0,-3.714,1.0,0.222,0.00513,0.0,0.124,0.446,155.00799999999998,4.0,2018-08-18,2018
550,22218,4,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,Wild ThoughtsDJ Khaled Featuring Rihanna & Bryson Tiller,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",68.0,0.613,0.6809999999999999,8.0,-3.089,1.0,0.0778,0.0287,0.0,0.126,0.619,97.62100000000001,4.0,2017-07-08,2017
551,20969,4,Talk Dirty,Jason Derulo Featuring 2 Chainz,Talk DirtyJason Derulo Featuring 2 Chainz,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']",65.0,0.76,0.652,6.0,-7.321000000000001,1.0,0.23199999999999998,0.0348,0.0,0.307,0.759,100.315,4.0,2014-04-26,2014
552,21762,4,7 Years,Lukas Graham,7 YearsLukas Graham,"['danish pop', 'pop', 'scandipop']",81.0,0.765,0.473,10.0,-5.829,1.0,0.0514,0.287,0.0,0.391,0.34,119.992,4.0,2016-05-28,2016
553,19767,5,I Need A Doctor,Dr. Dre Featuring Eminem & Skylar Grey,I Need A DoctorDr. Dre Featuring Eminem & Skylar Grey,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",72.0,0.591,0.934,3.0,-4.388999999999999,1.0,0.43700000000000006,0.0996,1.81e-06,0.348,0.452,155.968,4.0,2011-02-19,2011
554,22849,5,MIA,Bad Bunny Featuring Drake,MIABad Bunny Featuring Drake,"['latin', 'reggaeton', 'trap latino']",85.0,0.8170000000000001,0.539,6.0,-6.349,0.0,0.0621,0.0141,0.000496,0.099,0.158,97.06200000000001,4.0,2018-10-27,2018
555,22309,5,Too Good At Goodbyes,Sam Smith,Too Good At GoodbyesSam Smith,"['pop', 'uk pop']",78.0,0.6609999999999999,0.373,5.0,-8.249,1.0,0.0505,0.615,0.0,0.177,0.523,91.5,4.0,2017-09-30,2017
556,22726,5,No Brainer,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo","No BrainerDJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo","['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",79.0,0.552,0.76,0.0,-4.706,1.0,0.342,0.0733,0.0,0.0865,0.639,135.702,5.0,2018-08-11,2018
557,20088,5,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,Stereo HeartsGym Class Heroes Featuring Adam Levine,"['dance pop', 'pop', 'pop rap']",79.0,0.6459999999999999,0.795,9.0,-3.293,1.0,0.0976,0.0319,0.0,0.267,0.7959999999999999,89.99,4.0,2011-10-22,2011
558,23034,5,Please Me,Cardi B & Bruno Mars,Please MeCardi B & Bruno Mars,"['pop', 'pop rap', 'rap']",79.0,0.747,0.57,1.0,-6.711,1.0,0.081,0.0642,0.0,0.0832,0.65,133.99200000000002,4.0,2019-03-02,2019
559,23449,5,Futsal Shuffle 2020,Lil Uzi Vert,Futsal Shuffle 2020Lil Uzi Vert,"['melodic rap', 'philly rap', 'pop rap', 'rap', 'trap']",91.0,0.8809999999999999,0.457,7.0,-8.191,0.0,0.156,0.0327,0.0,0.231,0.29600000000000004,136.97,4.0,2019-12-28,2019
560,23125,5,Homicide,Logic Featuring Eminem,HomicideLogic Featuring Eminem,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",78.0,0.6940000000000001,0.759,10.0,-5.667000000000001,0.0,0.39799999999999996,0.13699999999999998,0.0,0.16699999999999998,0.77,140.055,4.0,2019-05-18,2019
561,20025,5,Super Bass,Nicki Minaj,Super BassNicki Minaj,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop', 'rap']",72.0,0.72,0.861,11.0,-4.3389999999999995,1.0,0.209,0.26899999999999996,5.11e-06,0.601,0.669,126.991,4.0,2011-09-03,2011
562,21049,5,Stay With Me,Sam Smith,Stay With MeSam Smith,"['pop', 'uk pop']",85.0,0.418,0.42,0.0,-6.444,1.0,0.0414,0.588,6.39e-05,0.11,0.184,84.094,4.0,2014-07-19,2014
563,21087,5,Am I Wrong,Nico & Vinz,Am I WrongNico & Vinz,"['art pop', 'art rock', 'experimental', 'experimental rock', 'melancholia', 'post-punk', 'psychedelic rock']",73.0,0.725,0.68,8.0,-5.465,1.0,0.0306,0.162,2.13e-06,0.158,0.76,119.939,4.0,2014-08-23,2014
564,21077,6,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj","Bang BangJessie J, Ariana Grande & Nicki Minaj","['australian pop', 'dance pop', 'pop', 'pop rap', 'post-teen pop', 'uk pop', 'viral pop']",79.0,0.706,0.7859999999999999,0.0,-3.417,0.0,0.0909,0.26,0.0,0.38,0.7490000000000001,150.035,4.0,2014-08-16,2014
565,22788,6,I Love It,Kanye West & Lil Pump,I Love ItKanye West & Lil Pump,"['chicago rap', 'rap']",80.0,0.9009999999999999,0.522,2.0,-8.304,1.0,0.33,0.0114,0.0,0.259,0.32899999999999996,104.053,4.0,2018-09-22,2018
566,22773,6,Lucky You,Eminem Featuring Joyner Lucas,Lucky YouEminem Featuring Joyner Lucas,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",82.0,0.8759999999999999,0.7859999999999999,10.0,-4.8839999999999995,0.0,0.306,0.0627,0.0,0.127,0.575,153.06799999999998,4.0,2018-09-15,2018
567,21995,6,Castle On The Hill,Ed Sheeran,Castle On The HillEd Sheeran,"['pop', 'uk pop']",80.0,0.461,0.8340000000000001,2.0,-4.868,1.0,0.0989,0.0232,1.1400000000000001e-05,0.14,0.47100000000000003,135.007,4.0,2017-01-28,2017
568,20732,6,Applause,Lady Gaga,ApplauseLady Gaga,"['dance pop', 'pop']",71.0,0.669,0.78,7.0,-4.287,0.0,0.053,0.0265,1.63e-06,0.14300000000000002,0.738,139.945,4.0,2013-08-31,2013
569,20817,6,Story Of My Life,One Direction,Story Of My LifeOne Direction,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']",81.0,0.6,0.6629999999999999,3.0,-5.8020000000000005,1.0,0.0477,0.225,0.0,0.11900000000000001,0.28600000000000003,121.07,4.0,2013-11-16,2013
570,22468,6,Look Alive,BlocBoy JB Featuring Drake,Look AliveBlocBoy JB Featuring Drake,"['pop rap', 'rap', 'southern hip hop', 'trap', 'vapor trap']",81.0,0.922,0.581,10.0,-7.495,1.0,0.27,0.0010400000000000001,5.8599999999999995e-05,0.105,0.595,140.02200000000002,4.0,2018-02-24,2018
571,20219,6,Domino,Jessie J,DominoJessie J,"['australian pop', 'dance pop', 'pop', 'pop rap', 'post-teen pop', 'uk pop', 'viral pop']",63.0,0.757,0.547,7.0,-4.573,1.0,0.0355,0.0115,0.0,0.0445,0.7929999999999999,126.977,4.0,2012-02-18,2012
572,21160,6,Black Widow,Iggy Azalea Featuring Rita Ora,Black WidowIggy Azalea Featuring Rita Ora,"['australian hip hop', 'dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop']",65.0,0.741,0.726,3.0,-3.77,0.0,0.14300000000000002,0.18100000000000002,0.00018899999999999999,0.111,0.527,163.99099999999999,4.0,2014-11-08,2014
573,22415,6,Bad At Love,Halsey,Bad At LoveHalsey,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",79.0,0.675,0.7509999999999999,0.0,-3.5389999999999997,1.0,0.0296,0.0604,0.0,0.0893,0.612,118.384,4.0,2018-01-13,2018
574,22557,6,ATM,J. Cole,ATMJ. Cole,"['conscious hip hop', 'hip hop', 'nc hip hop', 'pop rap', 'rap']",71.0,0.7190000000000001,0.49700000000000005,8.0,-7.6610000000000005,1.0,0.6809999999999999,0.115,0.0,0.0898,0.345,81.65100000000001,4.0,2018-05-05,2018
575,22269,6,Attention,Charlie Puth,AttentionCharlie Puth,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",83.0,0.775,0.613,3.0,-4.586,0.0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,4.0,2017-09-02,2017
576,19843,6,No Sleep,Wiz Khalifa,No SleepWiz Khalifa,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",66.0,0.653,0.711,9.0,-6.454,1.0,0.0623,0.109,0.0,0.44299999999999995,0.769,160.048,4.0,2011-04-09,2011
577,19829,6,Loser Like Me,Glee Cast,Loser Like MeGlee Cast,"['glee club', 'hollywood', 'post-teen pop']",54.0,0.701,0.8640000000000001,3.0,-4.351,1.0,0.0631,0.00331,0.0,0.0421,0.8109999999999999,106.03399999999999,4.0,2011-04-02,2011
578,22669,6,In My Feelings,Drake,In My FeelingsDrake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",84.0,0.835,0.626,1.0,-5.832999999999999,1.0,0.125,0.0589,5.9999999999999995e-05,0.396,0.35,91.03,4.0,2018-07-14,2018
579,21638,6,Summer Sixteen,Drake,Summer SixteenDrake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",60.0,0.5920000000000001,0.455,1.0,-7.6979999999999995,1.0,0.39299999999999996,0.00322,3.72e-05,0.154,0.0633,146.316,4.0,2016-02-20,2016
580,22905,6,Going Bad,Meek Mill Featuring Drake,Going BadMeek Mill Featuring Drake,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",86.0,0.889,0.496,4.0,-6.365,0.0,0.0905,0.259,0.0,0.252,0.544,86.00299999999999,4.0,2018-12-15,2018
